# Team 0: PlayerAgent, Team 1: PlayerAgent
hand_number,street,active_team,team_0_bankroll,team_1_bankroll,action_type,action_amount,team_0_cards,team_1_cards,board_cards,team_0_discarded,team_1_discarded,team_0_bet,team_1_bet
756,Flop,0,-3159,3159,CHECK,0,"['6s', '5s']","['3d', '3s']","['8s', '2h', '2d']",8d,,100,100
756,Flop,1,-3159,3159,CHECK,0,"['6s', '5s']","['3d', '3s']","['8s', '2h', '2d']",8d,,100,100
756,Turn,0,-3159,3159,CHECK,0,"['6s', '5s']","['3d', '3s']","['8s', '2h', '2d', '3h']",8d,,100,100
756,Turn,1,-3159,3159,CHECK,0,"['6s', '5s']","['3d', '3s']","['8s', '2h', '2d', '3h']",8d,,100,100
756,River,0,-3159,3159,CHECK,0,"['6s', '5s']","['3d', '3s']","['8s', '2h', '2d', '3h', 'As']",8d,,100,100
756,River,1,-3159,3159,CHECK,0,"['6s', '5s']","['3d', '3s']","['8s', '2h', '2d', '3h', 'As']",8d,,100,100
757,Pre-Flop,1,-3259,3259,CALL,0,"['3s', '5s']","['8s', '3d']","['5d', '7h']",,,1,1
757,Pre-Flop,0,-3259,3259,RAISE,4,"['3s', '5s']","['8s', '3d']","['5d', '7h']",,,2,2
757,Pre-Flop,1,-3259,3259,CALL,0,"['3s', '5s']","['8s', '3d']","['5d', '7h']",,,2,2
757,Pre-Flop,0,-3259,3259,RAISE,12,"['3s', '5s']","['8s', '3d']","['5d', '7h']",,,6,6
757,Pre-Flop,1,-3259,3259,CALL,0,"['3s', '5s']","['8s', '3d']","['5d', '7h']",,,6,6
757,Pre-Flop,0,-3259,3259,RAISE,36,"['3s', '5s']","['8s', '3d']","['5d', '7h']",,,18,18
757,Pre-Flop,1,-3259,3259,CALL,0,"['3s', '5s']","['8s', '3d']","['5d', '7h']",,,18,18
757,Pre-Flop,0,-3259,3259,RAISE,46,"['3s', '5s']","['8s', '3d']","['5d', '7h']",,,54,54
757,Pre-Flop,1,-3259,3259,CALL,0,"['3s', '5s']","['8s', '3d']","['5d', '7h']",,,54,54
757,Pre-Flop,0,-3259,3259,CHECK,0,"['3s', '5s']","['8s', '3d']","['5d', '7h']",,,100,100
757,Flop,1,-3259,3259,CHECK,0,"['3s', '5s']","['8s', '3d']","['5d', '7h', '7d']",,,100,100
757,Flop,0,-3259,3259,DISCARD,0,"['3s', '5s']","['8s', '3d']","['5d', '7h', '7d']",,,100,100
757,Flop,0,-3259,3259,CHECK,0,"['6h', '5s']","['8s', '3d']","['5d', '7h', '7d']",3s,,100,100
757,Turn,1,-3259,3259,CHECK,0,"['6h', '5s']","['8s', '3d']","['5d', '7h', '7d', '6s']",3s,,100,100
757,Turn,0,-3259,3259,CHECK,0,"['6h', '5s']","['8s', '3d']","['5d', '7h', '7d', '6s']",3s,,100,100
757,River,1,-3259,3259,CHECK,0,"['6h', '5s']","['8s', '3d']","['5d', '7h', '7d', '6s', '7s']",3s,,100,100
757,River,0,-3259,3259,CHECK,0,"['6h', '5s']","['8s', '3d']","['5d', '7h', '7d', '6s', '7s']",3s,,100,100
758,Pre-Flop,0,-3159,3159,DISCARD,0,"['5s', '6h']","['2s', 'Ad']","['3d', '4d']",,,1,1
758,Pre-Flop,0,-3159,3159,RAISE,3,"['5s', '9s']","['2s', 'Ad']","['3d', '4d']",6h,,1,1
758,Pre-Flop,1,-3159,3159,CALL,0,"['5s', '9s']","['2s', 'Ad']","['3d', '4d']",6h,,2,2
758,Flop,0,-3159,3159,CHECK,0,"['5s', '9s']","['2s', 'Ad']","['3d', '4d', '4s']",6h,,5,5
758,Flop,1,-3159,3159,RAISE,10,"['5s', '9s']","['2s', 'Ad']","['3d', '4d', '4s']",6h,,5,5
758,Flop,0,-3159,3159,FOLD,0,"['5s', '9s']","['2s', 'Ad']","['3d', '4d', '4s']",6h,,5,5
759,Pre-Flop,1,-3164,3164,RAISE,9,"['Ah', '8d']","['8s', 'Ad']","['6s', '3s']",,,1,1
759,Pre-Flop,0,-3164,3164,DISCARD,0,"['Ah', '8d']","['8s', 'Ad']","['6s', '3s']",,,2,2
759,Pre-Flop,0,-3164,3164,RAISE,11,"['Ah', '7h']","['8s', 'Ad']","['6s', '3s']",8d,,2,2
759,Pre-Flop,1,-3164,3164,RAISE,78,"['Ah', '7h']","['8s', 'Ad']","['6s', '3s']",8d,,11,11
759,Pre-Flop,0,-3164,3164,CALL,0,"['Ah', '7h']","['8s', 'Ad']","['6s', '3s']",8d,,22,22
759,Flop,1,-3164,3164,CHECK,0,"['Ah', '7h']","['8s', 'Ad']","['6s', '3s', '7d']",8d,,100,100
759,Flop,0,-3164,3164,CHECK,0,"['Ah', '7h']","['8s', 'Ad']","['6s', '3s', '7d']",8d,,100,100
759,Turn,1,-3164,3164,CHECK,0,"['Ah', '7h']","['8s', 'Ad']","['6s', '3s', '7d', '6d']",8d,,100,100
759,Turn,0,-3164,3164,CHECK,0,"['Ah', '7h']","['8s', 'Ad']","['6s', '3s', '7d', '6d']",8d,,100,100
759,River,1,-3164,3164,CHECK,0,"['Ah', '7h']","['8s', 'Ad']","['6s', '3s', '7d', '6d', '4d']",8d,,100,100
759,River,0,-3164,3164,CHECK,0,"['Ah', '7h']","['8s', 'Ad']","['6s', '3s', '7d', '6d', '4d']",8d,,100,100
760,Pre-Flop,0,-3064,3064,RAISE,3,"['5s', 'As']","['8s', '3s']","['6h', '3h']",,,1,1
760,Pre-Flop,1,-3064,3064,RAISE,21,"['5s', 'As']","['8s', '3s']","['6h', '3h']",,,2,2
760,Pre-Flop,0,-3064,3064,RAISE,31,"['5s', 'As']","['8s', '3s']","['6h', '3h']",,,5,5
760,Pre-Flop,1,-3064,3064,RAISE,43,"['5s', 'As']","['8s', '3s']","['6h', '3h']",,,26,26
760,Pre-Flop,0,-3064,3064,CALL,0,"['5s', 'As']","['8s', '3s']","['6h', '3h']",,,57,57
760,Pre-Flop,1,-3064,3064,CHECK,0,"['5s', 'As']","['8s', '3s']","['6h', '3h']",,,100,100
760,Flop,0,-3064,3064,DISCARD,0,"['5s', 'As']","['8s', '3s']","['6h', '3h', 'Ah']",,,100,100
760,Flop,0,-3064,3064,CHECK,0,"['5h', 'As']","['8s', '3s']","['6h', '3h', 'Ah']",5s,,100,100
760,Flop,1,-3064,3064,CHECK,0,"['5h', 'As']","['8s', '3s']","['6h', '3h', 'Ah']",5s,,100,100
760,Turn,0,-3064,3064,CHECK,0,"['5h', 'As']","['8s', '3s']","['6h', '3h', 'Ah', '7d']",5s,,100,100
760,Turn,1,-3064,3064,CHECK,0,"['5h', 'As']","['8s', '3s']","['6h', '3h', 'Ah', '7d']",5s,,100,100
760,River,0,-3064,3064,CHECK,0,"['5h', 'As']","['8s', '3s']","['6h', '3h', 'Ah', '7d', '9d']",5s,,100,100
760,River,1,-3064,3064,CHECK,0,"['5h', 'As']","['8s', '3s']","['6h', '3h', 'Ah', '7d', '9d']",5s,,100,100
761,Pre-Flop,1,-3164,3164,RAISE,9,"['7d', '3s']","['5h', '6h']","['8d', '7h']",,,1,1
761,Pre-Flop,0,-3164,3164,DISCARD,0,"['7d', '3s']","['5h', '6h']","['8d', '7h']",,,2,2
761,Pre-Flop,0,-3164,3164,RAISE,13,"['2s', '3s']","['5h', '6h']","['8d', '7h']",7d,,2,2
761,Pre-Flop,1,-3164,3164,RAISE,76,"['2s', '3s']","['5h', '6h']","['8d', '7h']",7d,,11,11
761,Pre-Flop,0,-3164,3164,CALL,0,"['2s', '3s']","['5h', '6h']","['8d', '7h']",7d,,24,24
761,Flop,1,-3164,3164,CHECK,0,"['2s', '3s']","['5h', '6h']","['8d', '7h', 'As']",7d,,100,100
761,Flop,0,-3164,3164,CHECK,0,"['2s', '3s']","['5h', '6h']","['8d', '7h', 'As']",7d,,100,100
761,Turn,1,-3164,3164,CHECK,0,"['2s', '3s']","['5h', '6h']","['8d', '7h', 'As', 'Ah']",7d,,100,100
761,Turn,0,-3164,3164,CHECK,0,"['2s', '3s']","['5h', '6h']","['8d', '7h', 'As', 'Ah']",7d,,100,100
761,River,1,-3164,3164,CHECK,0,"['2s', '3s']","['5h', '6h']","['8d', '7h', 'As', 'Ah', '5d']",7d,,100,100
761,River,0,-3164,3164,CHECK,0,"['2s', '3s']","['5h', '6h']","['8d', '7h', 'As', 'Ah', '5d']",7d,,100,100
762,Pre-Flop,0,-3264,3264,DISCARD,0,"['4d', '9h']","['7d', '8d']","['6d', '6h']",,,1,1
762,Pre-Flop,0,-3264,3264,RAISE,2,"['4h', '9h']","['7d', '8d']","['6d', '6h']",4d,,1,1
762,Pre-Flop,1,-3264,3264,DISCARD,0,"['4h', '9h']","['7d', '8d']","['6d', '6h']",4d,,2,2
762,Pre-Flop,1,-3264,3264,RAISE,18,"['4h', '9h']","['8h', '8d']","['6d', '6h']",4d,7d,2,2
762,Pre-Flop,0,-3264,3264,RAISE,22,"['4h', '9h']","['8h', '8d']","['6d', '6h']",4d,7d,4,4
762,Pre-Flop,1,-3264,3264,RAISE,56,"['4h', '9h']","['8h', '8d']","['6d', '6h']",4d,7d,22,22
762,Pre-Flop,0,-3264,3264,CALL,0,"['4h', '9h']","['8h', '8d']","['6d', '6h']",4d,7d,44,44
762,Pre-Flop,1,-3264,3264,CHECK,0,"['4h', '9h']","['8h', '8d']","['6d', '6h']",4d,7d,100,100
762,Flop,0,-3264,3264,CHECK,0,"['4h', '9h']","['8h', '8d']","['6d', '6h', 'As']",4d,7d,100,100
762,Flop,1,-3264,3264,CHECK,0,"['4h', '9h']","['8h', '8d']","['6d', '6h', 'As']",4d,7d,100,100
762,Turn,0,-3264,3264,CHECK,0,"['4h', '9h']","['8h', '8d']","['6d', '6h', 'As', '8s']",4d,7d,100,100
762,Turn,1,-3264,3264,CHECK,0,"['4h', '9h']","['8h', '8d']","['6d', '6h', 'As', '8s']",4d,7d,100,100
762,River,0,-3264,3264,CHECK,0,"['4h', '9h']","['8h', '8d']","['6d', '6h', 'As', '8s', '6s']",4d,7d,100,100
762,River,1,-3264,3264,CHECK,0,"['4h', '9h']","['8h', '8d']","['6d', '6h', 'As', '8s', '6s']",4d,7d,100,100
763,Pre-Flop,1,-3364,3364,RAISE,9,"['8h', '3s']","['5s', 'Ah']","['8s', '4h']",,,1,1
763,Pre-Flop,0,-3364,3364,RAISE,11,"['8h', '3s']","['5s', 'Ah']","['8s', '4h']",,,2,2
763,Pre-Flop,1,-3364,3364,RAISE,78,"['8h', '3s']","['5s', 'Ah']","['8s', '4h']",,,11,11
763,Pre-Flop,0,-3364,3364,CALL,0,"['8h', '3s']","['5s', 'Ah']","['8s', '4h']",,,22,22
763,Flop,1,-3364,3364,CHECK,0,"['8h', '3s']","['5s', 'Ah']","['8s', '4h', '7s']",,,100,100
763,Flop,0,-3364,3364,DISCARD,0,"['8h', '3s']","['5s', 'Ah']","['8s', '4h', '7s']",,,100,100
763,Flop,0,-3364,3364,CHECK,0,"['7d', '3s']","['5s', 'Ah']","['8s', '4h', '7s']",8h,,100,100
763,Turn,1,-3364,3364,CHECK,0,"['7d', '3s']","['5s', 'Ah']","['8s', '4h', '7s', '5h']",8h,,100,100
763,Turn,0,-3364,3364,CHECK,0,"['7d', '3s']","['5s', 'Ah']","['8s', '4h', '7s', '5h']",8h,,100,100
763,River,1,-3364,3364,CHECK,0,"['7d', '3s']","['5s', 'Ah']","['8s', '4h', '7s', '5h', '7h']",8h,,100,100
763,River,0,-3364,3364,CHECK,0,"['7d', '3s']","['5s', 'Ah']","['8s', '4h', '7s', '5h', '7h']",8h,,100,100
764,Pre-Flop,0,-3264,3264,DISCARD,0,"['4d', '7h']","['3h', '9s']","['9d', '8s']",,,1,1
764,Pre-Flop,0,-3264,3264,RAISE,2,"['3d', '7h']","['3h', '9s']","['9d', '8s']",4d,,1,1
764,Pre-Flop,1,-3264,3264,RAISE,18,"['3d', '7h']","['3h', '9s']","['9d', '8s']",4d,,2,2
764,Pre-Flop,0,-3264,3264,RAISE,22,"['3d', '7h']","['3h', '9s']","['9d', '8s']",4d,,4,4
764,Pre-Flop,1,-3264,3264,RAISE,56,"['3d', '7h']","['3h', '9s']","['9d', '8s']",4d,,22,22
764,Pre-Flop,0,-3264,3264,CALL,0,"['3d', '7h']","['3h', '9s']","['9d', '8s']",4d,,44,44
764,Pre-Flop,1,-3264,3264,CHECK,0,"['3d', '7h']","['3h', '9s']","['9d', '8s']",4d,,100,100
764,Flop,0,-3264,3264,CHECK,0,"['3d', '7h']","['3h', '9s']","['9d', '8s', '8d']",4d,,100,100
764,Flop,1,-3264,3264,CHECK,0,"['3d', '7h']","['3h', '9s']","['9d', '8s', '8d']",4d,,100,100
764,Turn,0,-3264,3264,CHECK,0,"['3d', '7h']","['3h', '9s']","['9d', '8s', '8d', 'Ad']",4d,,100,100
764,Turn,1,-3264,3264,CHECK,0,"['3d', '7h']","['3h', '9s']","['9d', '8s', '8d', 'Ad']",4d,,100,100
764,River,0,-3264,3264,CHECK,0,"['3d', '7h']","['3h', '9s']","['9d', '8s', '8d', 'Ad', '5h']",4d,,100,100
764,River,1,-3264,3264,CHECK,0,"['3d', '7h']","['3h', '9s']","['9d', '8s', '8d', 'Ad', '5h']",4d,,100,100
765,Pre-Flop,1,-3364,3364,RAISE,9,"['6d', '9d']","['2h', '2d']","['3d', '3s']",,,1,1
765,Pre-Flop,0,-3364,3364,RAISE,11,"['6d', '9d']","['2h', '2d']","['3d', '3s']",,,2,2
765,Pre-Flop,1,-3364,3364,RAISE,78,"['6d', '9d']","['2h', '2d']","['3d', '3s']",,,11,11
765,Pre-Flop,0,-3364,3364,CALL,0,"['6d', '9d']","['2h', '2d']","['3d', '3s']",,,22,22
765,Flop,1,-3364,3364,CHECK,0,"['6d', '9d']","['2h', '2d']","['3d', '3s', '9s']",,,100,100
765,Flop,0,-3364,3364,CHECK,0,"['6d', '9d']","['2h', '2d']","['3d', '3s', '9s']",,,100,100
765,Turn,1,-3364,3364,CHECK,0,"['6d', '9d']","['2h', '2d']","['3d', '3s', '9s', '5d']",,,100,100
765,Turn,0,-3364,3364,CHECK,0,"['6d', '9d']","['2h', '2d']","['3d', '3s', '9s', '5d']",,,100,100
765,River,1,-3364,3364,CHECK,0,"['6d', '9d']","['2h', '2d']","['3d', '3s', '9s', '5d', '9h']",,,100,100
765,River,0,-3364,3364,CHECK,0,"['6d', '9d']","['2h', '2d']","['3d', '3s', '9s', '5d', '9h']",,,100,100
766,Pre-Flop,0,-3264,3264,DISCARD,0,"['2s', '9d']","['7h', 'Ah']","['7s', '6s']",,,1,1
766,Pre-Flop,0,-3264,3264,RAISE,3,"['2s', '9h']","['7h', 'Ah']","['7s', '6s']",9d,,1,1
766,Pre-Flop,1,-3264,3264,RAISE,21,"['2s', '9h']","['7h', 'Ah']","['7s', '6s']",9d,,2,2
766,Pre-Flop,0,-3264,3264,RAISE,26,"['2s', '9h']","['7h', 'Ah']","['7s', '6s']",9d,,5,5
766,Pre-Flop,1,-3264,3264,RAISE,48,"['2s', '9h']","['7h', 'Ah']","['7s', '6s']",9d,,26,26
766,Pre-Flop,0,-3264,3264,CALL,0,"['2s', '9h']","['7h', 'Ah']","['7s', '6s']",9d,,52,52
766,Pre-Flop,1,-3264,3264,CHECK,0,"['2s', '9h']","['7h', 'Ah']","['7s', '6s']",9d,,100,100
766,Flop,0,-3264,3264,CHECK,0,"['2s', '9h']","['7h', 'Ah']","['7s', '6s', '6h']",9d,,100,100
766,Flop,1,-3264,3264,CHECK,0,"['2s', '9h']","['7h', 'Ah']","['7s', '6s', '6h']",9d,,100,100
766,Turn,0,-3264,3264,CHECK,0,"['2s', '9h']","['7h', 'Ah']","['7s', '6s', '6h', 'As']",9d,,100,100
766,Turn,1,-3264,3264,CHECK,0,"['2s', '9h']","['7h', 'Ah']","['7s', '6s', '6h', 'As']",9d,,100,100
766,River,0,-3264,3264,CHECK,0,"['2s', '9h']","['7h', 'Ah']","['7s', '6s', '6h', 'As', '3d']",9d,,100,100
766,River,1,-3264,3264,CHECK,0,"['2s', '9h']","['7h', 'Ah']","['7s', '6s', '6h', 'As', '3d']",9d,,100,100
767,Pre-Flop,1,-3364,3364,RAISE,9,"['8s', '9s']","['4s', '4h']","['3s', '8d']",,,1,1
767,Pre-Flop,0,-3364,3364,RAISE,13,"['8s', '9s']","['4s', '4h']","['3s', '8d']",,,2,2
767,Pre-Flop,1,-3364,3364,RAISE,76,"['8s', '9s']","['4s', '4h']","['3s', '8d']",,,11,11
767,Pre-Flop,0,-3364,3364,CALL,0,"['8s', '9s']","['4s', '4h']","['3s', '8d']",,,24,24
767,Flop,1,-3364,3364,CHECK,0,"['8s', '9s']","['4s', '4h']","['3s', '8d', '7s']",,,100,100
767,Flop,0,-3364,3364,CHECK,0,"['8s', '9s']","['4s', '4h']","['3s', '8d', '7s']",,,100,100
767,Turn,1,-3364,3364,CHECK,0,"['8s', '9s']","['4s', '4h']","['3s', '8d', '7s', '5h']",,,100,100
767,Turn,0,-3364,3364,CHECK,0,"['8s', '9s']","['4s', '4h']","['3s', '8d', '7s', '5h']",,,100,100
767,River,1,-3364,3364,CHECK,0,"['8s', '9s']","['4s', '4h']","['3s', '8d', '7s', '5h', '6s']",,,100,100
767,River,0,-3364,3364,CHECK,0,"['8s', '9s']","['4s', '4h']","['3s', '8d', '7s', '5h', '6s']",,,100,100
768,Pre-Flop,0,-3264,3264,DISCARD,0,"['2h', '7h']","['6h', '6s']","['8d', '9d']",,,1,1
768,Pre-Flop,0,-3264,3264,RAISE,2,"['5s', '7h']","['6h', '6s']","['8d', '9d']",2h,,1,1
768,Pre-Flop,1,-3264,3264,RAISE,18,"['5s', '7h']","['6h', '6s']","['8d', '9d']",2h,,2,2
768,Pre-Flop,0,-3264,3264,RAISE,26,"['5s', '7h']","['6h', '6s']","['8d', '9d']",2h,,4,4
768,Pre-Flop,1,-3264,3264,RAISE,52,"['5s', '7h']","['6h', '6s']","['8d', '9d']",2h,,22,22
768,Pre-Flop,0,-3264,3264,CALL,0,"['5s', '7h']","['6h', '6s']","['8d', '9d']",2h,,48,48
768,Pre-Flop,1,-3264,3264,CHECK,0,"['5s', '7h']","['6h', '6s']","['8d', '9d']",2h,,100,100
768,Flop,0,-3264,3264,CHECK,0,"['5s', '7h']","['6h', '6s']","['8d', '9d', '8h']",2h,,100,100
768,Flop,1,-3264,3264,CHECK,0,"['5s', '7h']","['6h', '6s']","['8d', '9d', '8h']",2h,,100,100
768,Turn,0,-3264,3264,CHECK,0,"['5s', '7h']","['6h', '6s']","['8d', '9d', '8h', '2d']",2h,,100,100
768,Turn,1,-3264,3264,CHECK,0,"['5s', '7h']","['6h', '6s']","['8d', '9d', '8h', '2d']",2h,,100,100
768,River,0,-3264,3264,CHECK,0,"['5s', '7h']","['6h', '6s']","['8d', '9d', '8h', '2d', '8s']",2h,,100,100
768,River,1,-3264,3264,CHECK,0,"['5s', '7h']","['6h', '6s']","['8d', '9d', '8h', '2d', '8s']",2h,,100,100
769,Pre-Flop,1,-3364,3364,CALL,0,"['7h', '9s']","['7s', '2d']","['6h', '7d']",,,1,1
769,Pre-Flop,0,-3364,3364,DISCARD,0,"['7h', '9s']","['7s', '2d']","['6h', '7d']",,,2,2
769,Pre-Flop,0,-3364,3364,RAISE,3,"['5h', '9s']","['7s', '2d']","['6h', '7d']",7h,,2,2
769,Pre-Flop,1,-3364,3364,CALL,0,"['5h', '9s']","['7s', '2d']","['6h', '7d']",7h,,2,2
769,Pre-Flop,0,-3364,3364,RAISE,7,"['5h', '9s']","['7s', '2d']","['6h', '7d']",7h,,5,5
769,Pre-Flop,1,-3364,3364,CALL,0,"['5h', '9s']","['7s', '2d']","['6h', '7d']",7h,,5,5
769,Pre-Flop,0,-3364,3364,RAISE,18,"['5h', '9s']","['7s', '2d']","['6h', '7d']",7h,,12,12
769,Pre-Flop,1,-3364,3364,CALL,0,"['5h', '9s']","['7s', '2d']","['6h', '7d']",7h,,12,12
769,Pre-Flop,0,-3364,3364,RAISE,45,"['5h', '9s']","['7s', '2d']","['6h', '7d']",7h,,30,30
769,Pre-Flop,1,-3364,3364,RAISE,25,"['5h', '9s']","['7s', '2d']","['6h', '7d']",7h,,30,30
769,Pre-Flop,0,-3364,3364,CALL,0,"['5h', '9s']","['7s', '2d']","['6h', '7d']",7h,,75,75
769,Flop,1,-3364,3364,CHECK,0,"['5h', '9s']","['7s', '2d']","['6h', '7d', 'Ad']",7h,,100,100
769,Flop,0,-3364,3364,CHECK,0,"['5h', '9s']","['7s', '2d']","['6h', '7d', 'Ad']",7h,,100,100
769,Turn,1,-3364,3364,CHECK,0,"['5h', '9s']","['7s', '2d']","['6h', '7d', 'Ad', '4s']",7h,,100,100
769,Turn,0,-3364,3364,CHECK,0,"['5h', '9s']","['7s', '2d']","['6h', '7d', 'Ad', '4s']",7h,,100,100
769,River,1,-3364,3364,CHECK,0,"['5h', '9s']","['7s', '2d']","['6h', '7d', 'Ad', '4s', '2h']",7h,,100,100
769,River,0,-3364,3364,CHECK,0,"['5h', '9s']","['7s', '2d']","['6h', '7d', 'Ad', '4s', '2h']",7h,,100,100
770,Pre-Flop,0,-3464,3464,DISCARD,0,"['6d', '3h']","['2h', '9d']","['6h', '7h']",,,1,1
770,Pre-Flop,0,-3464,3464,RAISE,2,"['2s', '3h']","['2h', '9d']","['6h', '7h']",6d,,1,1
770,Pre-Flop,1,-3464,3464,CALL,0,"['2s', '3h']","['2h', '9d']","['6h', '7h']",6d,,2,2
770,Flop,0,-3464,3464,CHECK,0,"['2s', '3h']","['2h', '9d']","['6h', '7h', '7d']",6d,,4,4
770,Flop,1,-3464,3464,RAISE,7,"['2s', '3h']","['2h', '9d']","['6h', '7h', '7d']",6d,,4,4
770,Flop,0,-3464,3464,FOLD,0,"['2s', '3h']","['2h', '9d']","['6h', '7h', '7d']",6d,,4,4
771,Pre-Flop,1,-3468,3468,RAISE,9,"['4s', '9s']","['5s', '4d']","['8s', '7d']",,,1,1
771,Pre-Flop,0,-3468,3468,RAISE,13,"['4s', '9s']","['5s', '4d']","['8s', '7d']",,,2,2
771,Pre-Flop,1,-3468,3468,CALL,0,"['4s', '9s']","['5s', '4d']","['8s', '7d']",,,11,11
771,Pre-Flop,0,-3468,3468,RAISE,48,"['4s', '9s']","['5s', '4d']","['8s', '7d']",,,24,24
771,Pre-Flop,1,-3468,3468,CALL,0,"['4s', '9s']","['5s', '4d']","['8s', '7d']",,,24,24
771,Pre-Flop,0,-3468,3468,RAISE,28,"['4s', '9s']","['5s', '4d']","['8s', '7d']",,,72,72
771,Pre-Flop,1,-3468,3468,CALL,0,"['4s', '9s']","['5s', '4d']","['8s', '7d']",,,72,72
771,Pre-Flop,0,-3468,3468,CHECK,0,"['4s', '9s']","['5s', '4d']","['8s', '7d']",,,100,100
771,Flop,1,-3468,3468,CHECK,0,"['4s', '9s']","['5s', '4d']","['8s', '7d', '3s']",,,100,100
771,Flop,0,-3468,3468,CHECK,0,"['4s', '9s']","['5s', '4d']","['8s', '7d', '3s']",,,100,100
771,Turn,1,-3468,3468,CHECK,0,"['4s', '9s']","['5s', '4d']","['8s', '7d', '3s', '2h']",,,100,100
771,Turn,0,-3468,3468,CHECK,0,"['4s', '9s']","['5s', '4d']","['8s', '7d', '3s', '2h']",,,100,100
771,River,1,-3468,3468,CHECK,0,"['4s', '9s']","['5s', '4d']","['8s', '7d', '3s', '2h', '5d']",,,100,100
771,River,0,-3468,3468,CHECK,0,"['4s', '9s']","['5s', '4d']","['8s', '7d', '3s', '2h', '5d']",,,100,100
772,Pre-Flop,0,-3568,3568,RAISE,3,"['5s', '8h']","['As', '5h']","['9h', 'Ad']",,,1,1
772,Pre-Flop,1,-3568,3568,RAISE,21,"['5s', '8h']","['As', '5h']","['9h', 'Ad']",,,2,2
772,Pre-Flop,0,-3568,3568,RAISE,31,"['5s', '8h']","['As', '5h']","['9h', 'Ad']",,,5,5
772,Pre-Flop,1,-3568,3568,RAISE,43,"['5s', '8h']","['As', '5h']","['9h', 'Ad']",,,26,26
772,Pre-Flop,0,-3568,3568,CALL,0,"['5s', '8h']","['As', '5h']","['9h', 'Ad']",,,57,57
772,Pre-Flop,1,-3568,3568,CHECK,0,"['5s', '8h']","['As', '5h']","['9h', 'Ad']",,,100,100
772,Flop,0,-3568,3568,CHECK,0,"['5s', '8h']","['As', '5h']","['9h', 'Ad', '6h']",,,100,100
772,Flop,1,-3568,3568,CHECK,0,"['5s', '8h']","['As', '5h']","['9h', 'Ad', '6h']",,,100,100
772,Turn,0,-3568,3568,CHECK,0,"['5s', '8h']","['As', '5h']","['9h', 'Ad', '6h', '4s']",,,100,100
772,Turn,1,-3568,3568,CHECK,0,"['5s', '8h']","['As', '5h']","['9h', 'Ad', '6h', '4s']",,,100,100
772,River,0,-3568,3568,CHECK,0,"['5s', '8h']","['As', '5h']","['9h', 'Ad', '6h', '4s', '3s']",,,100,100
772,River,1,-3568,3568,CHECK,0,"['5s', '8h']","['As', '5h']","['9h', 'Ad', '6h', '4s', '3s']",,,100,100
773,Pre-Flop,1,-3668,3668,RAISE,9,"['6h', '5d']","['4s', '4h']","['Ad', '7h']",,,1,1
773,Pre-Flop,0,-3668,3668,DISCARD,0,"['6h', '5d']","['4s', '4h']","['Ad', '7h']",,,2,2
773,Pre-Flop,0,-3668,3668,RAISE,11,"['6h', 'As']","['4s', '4h']","['Ad', '7h']",5d,,2,2
773,Pre-Flop,1,-3668,3668,RAISE,78,"['6h', 'As']","['4s', '4h']","['Ad', '7h']",5d,,11,11
773,Pre-Flop,0,-3668,3668,CALL,0,"['6h', 'As']","['4s', '4h']","['Ad', '7h']",5d,,22,22
773,Flop,1,-3668,3668,CHECK,0,"['6h', 'As']","['4s', '4h']","['Ad', '7h', '4d']",5d,,100,100
773,Flop,0,-3668,3668,CHECK,0,"['6h', 'As']","['4s', '4h']","['Ad', '7h', '4d']",5d,,100,100
773,Turn,1,-3668,3668,CHECK,0,"['6h', 'As']","['4s', '4h']","['Ad', '7h', '4d', '9s']",5d,,100,100
773,Turn,0,-3668,3668,CHECK,0,"['6h', 'As']","['4s', '4h']","['Ad', '7h', '4d', '9s']",5d,,100,100
773,River,1,-3668,3668,CHECK,0,"['6h', 'As']","['4s', '4h']","['Ad', '7h', '4d', '9s', '3h']",5d,,100,100
773,River,0,-3668,3668,CHECK,0,"['6h', 'As']","['4s', '4h']","['Ad', '7h', '4d', '9s', '3h']",5d,,100,100
774,Pre-Flop,0,-3768,3768,DISCARD,0,"['4d', '6h']","['Ad', '6d']","['3d', 'Ah']",,,1,1
774,Pre-Flop,0,-3768,3768,RAISE,2,"['2d', '6h']","['Ad', '6d']","['3d', 'Ah']",4d,,1,1
774,Pre-Flop,1,-3768,3768,DISCARD,0,"['2d', '6h']","['Ad', '6d']","['3d', 'Ah']",4d,,2,2
774,Pre-Flop,1,-3768,3768,RAISE,18,"['2d', '6h']","['Ad', '4h']","['3d', 'Ah']",4d,6d,2,2
774,Pre-Flop,0,-3768,3768,RAISE,22,"['2d', '6h']","['Ad', '4h']","['3d', 'Ah']",4d,6d,4,4
774,Pre-Flop,1,-3768,3768,RAISE,56,"['2d', '6h']","['Ad', '4h']","['3d', 'Ah']",4d,6d,22,22
774,Pre-Flop,0,-3768,3768,CALL,0,"['2d', '6h']","['Ad', '4h']","['3d', 'Ah']",4d,6d,44,44
774,Pre-Flop,1,-3768,3768,CHECK,0,"['2d', '6h']","['Ad', '4h']","['3d', 'Ah']",4d,6d,100,100
774,Flop,0,-3768,3768,CHECK,0,"['2d', '6h']","['Ad', '4h']","['3d', 'Ah', '4s']",4d,6d,100,100
774,Flop,1,-3768,3768,CHECK,0,"['2d', '6h']","['Ad', '4h']","['3d', 'Ah', '4s']",4d,6d,100,100
